input_file_name,width,height,bitrate [kb/s],duration [s],average_cpu_utilization [%],cost [$],model_cpu_energy [kWh],code_carbon_ram_energy [kWh],model_cpu_co2 [g],cpu_co2_germany [g],cpu_co2_austria [g],cpu_co2_sweden [g],cpu_co2_poland [g],cpu_co2_south_africa [g],cpu_co2_taiwan [g],cpu_co2_great_britain [g]
AncientThought_s000.265,640,360,145,10.044363260269163,89.4,0.0014062108564376827,0.0001746045146743,6.489100056108156e-05,0.0001477687329002,0.06805210959430842,0.011036460365038046,0.00288097449212595,0.12789780699892475,0.1257443513179417,0.09684002895123364,0.036834277408165875
AncientThought_s000.265,960,540,1600,12.89491367340088,89.2,0.0018052879142761232,0.0002236551138242,8.330812942718353e-05,0.0001893963210861,0.08716958061298195,0.014136866986304642,0.0036903093780993,0.1638273708762265,0.16106895780572802,0.12404471750474692,0.04718191005383019
AncientThought_s000.265,1280,720,3400,16.438291311264038,92.9,0.002301360783576965,0.0002969394677698,0.0001061948534169,0.0002487338761722,0.11573215756327956,0.018769048858616112,0.0048995012182017,0.21750816014137853,0.21384590670555098,0.16469005231182535,0.06264185522160406
AncientThought_s000.265,1920,1080,5800,24.692379236221317,96.4,0.0034569330930709842,0.0004628449307945,0.0001595232341199,0.0003840011577522,0.18039381177715635,0.029255656667302354,0.007636941358109249,0.33903391180697123,0.33332549099383907,0.25670536974189956,0.09764099519218973
AncientThought_s000.265,2560,1440,8100,36.30999445915222,97.0,0.00508339922428131,0.0006848468399378,0.0002345759963255,0.0005672838899745,0.26691905586575754,0.043288027341068444,0.0112999728589737,0.5016503102544385,0.4932038658952056,0.3798331786005023,0.1444741479418784
AncientThought_s000.265,3840,2160,16800,74.23915600776672,97.4,0.01039348184108734,0.0014060071268359,0.000479620641388,0.0011634323329942,0.547991277684292,0.08887136714208585,0.023199117592792348,1.0299002204072967,1.0125594658429873,0.779806702721361,0.29660892013209006
AncientThought_s001.265,640,360,145,9.252871990203856,87.9,0.0012954020786285396,0.0001581470037659,5.977755376683262e-05,0.0001344594519976,0.06163779471775953,0.00999620852970293,0.00260942556213735,0.11584268025852175,0.11389220054540898,0.08771228196366229,0.033362428336114656
AncientThought_s001.265,960,540,1600,11.867106676101685,88.4,0.0016613949346542358,0.0002039823780881,7.666764562282963e-05,0.0001731610646296,0.07950213185983698,0.012893386148318656,0.00336570923845365,0.14941709194953326,0.14690130928644668,0.11313372644711248,0.043031782510835434
AncientThought_s001.265,1280,720,3400,15.32161808013916,91.5,0.0021450265312194824,0.0002725971216758,9.898145558319554e-05,0.0002292639821688,0.10624472817314305,0.01723040973259119,0.0044978525076507,0.1996773916275235,0.1963153604601886,0.15118917860944056,0.05750663446019064
AncientThought_s001.265,1920,1080,5800,22.78869342803955,95.8,0.0031904170799255368,0.0004245027170234,0.0001472244922089,0.0003527556880963,0.16544993395987015,0.026832109238520745,0.0070042948308861,0.3109482402196405,0.3057127067096852,0.23543981942910322,0.0895523856787281
AncientThought_s001.265,2560,1440,8100,33.39255452156067,96.7,0.004674957633018493,0.0006278727821012,0.0002157279581044,0.0005205016567069,0.2447134168239427,0.03968679210198002,0.010359900904669801,0.459916812889129,0.4521730485765475,0.34823394177287803,0.13245499565743232
AncientThought_s001.265,3840,2160,16800,68.4582200050354,97.4,0.009584150800704955,0.0012965226222064,0.0004422666651554,0.0010728329903022,0.5053196920049444,0.08195103407862954,0.0213926232664056,0.949702820766188,0.933712375092309,0.7190838593412245,0.27351225150962516
AncientThought_s002.265,640,360,145,8.689248085021973,89.7,0.0012164947319030762,0.0001515549686829,5.613600449247115e-05,0.0001281453304492,0.05906854904416028,0.009579536978831639,0.0025006569832678504,0.11101401456022426,0.10914483661313515,0.08405617450575342,0.031971783601730114
AncientThought_s002.265,960,540,1600,10.772924661636353,89.7,0.0015082094526290893,0.0001878977609733,6.959841053770077e-05,0.0001588751378223,0.07323315233934367,0.011876704308187337,0.00310031305605945,0.13763510991294226,0.13531770419427153,0.1042127956798165,0.03963859849199241
AncientThought_s002.265,1280,720,3400,13.953685760498049,92.0,0.0019535160064697264,0.00024961593416,9.014865485342513e-05,0.0002096347514212,0.09728781033886001,0.01577780717169667,0.00411866291364,0.1828436717722,0.17976507525089333,0.13844323748349002,0.052658561443836675
AncientThought_s002.265,1920,1080,5800,20.28290557861328,95.9,0.002839606781005859,0.0003782198476367,0.0001310346761917,0.0003142100412022,0.14741118561640382,0.02390664620270308,0.0062406274860055495,0.27704603839388275,0.27238132693969674,0.20977018299550473,0.0797886286910255
