input_file_name,width,height,bitrate [kb/s],duration [s],average_cpu_utilization [%],cost [$],model_cpu_energy [kWh],code_carbon_ram_energy [kWh],model_cpu_co2 [g],cpu_co2_germany [g],cpu_co2_austria [g],cpu_co2_sweden [g],cpu_co2_poland [g],cpu_co2_south_africa [g],cpu_co2_taiwan [g],cpu_co2_great_britain [g]
AncientThought_s000.265,640,360,145,33.367429971694946,99.0,0.0007674508893489838,0.0001835208648443,1.2503434167821295e-05,0.0001209469924904,0.07152725707306593,0.01160004799870013,0.00302809426993095,0.13442903349844976,0.13216560949870337,0.10178525966426988,0.03871525577944546
AncientThought_s000.265,960,540,1600,41.86939311027527,99.2,0.0009629960415363312,0.0002307468775855,1.5689478452238743e-05,0.0001520512316752,0.08993359553894863,0.014585125554050147,0.00380732348016075,0.16902208783137876,0.1661762096744909,0.12797798698085794,0.048677976717307773
AncientThought_s000.265,1280,720,3400,54.91253113746643,99.0,0.0012629882161617279,0.000302018921256,2.0577217454124365e-05,0.0001990418175841,0.117711874559526,0.019090112647723003,0.004983312200724,0.22122885982002002,0.217503959791196,0.167507244201609,0.06371340826329701
AncientThought_s000.265,1920,1080,5800,82.3042151927948,98.7,0.0018929969494342804,0.0004513014466404,3.084180766392251e-05,0.0002974823879058,0.1758947388280959,0.02852601227306195,0.0074464738695666,0.330578309664093,0.3250122584888614,0.25030306484293185,0.09520580101418105
AncientThought_s000.265,2560,1440,8100,120.18472290039062,99.0,0.0027642486267089846,0.0006610159759521,4.503595206313775e-05,0.0004356340395854,0.257630976627331,0.04178171814663899,0.01090676360320965,0.48419420238491323,0.4760416720148373,0.3666159856624335,0.13944682859356178
AncientThought_s000.265,3840,2160,16800,246.5913980007172,99.2,0.005671602154016495,0.0013589925934261,9.240457568607894e-05,0.0008955120533422,0.5296673632878225,0.08589965684280808,0.02242337779153065,0.9954620746846182,0.9787011660323629,0.7537312671289507,0.28669081252151435
AncientThought_s001.265,640,360,145,30.516271114349365,98.9,0.0007018742356300353,0.0001676699562893,1.143517022514402e-05,0.0001105078630594,0.06534936546375468,0.010598138487119504,0.00276655427877345,0.12281824298191225,0.12075031352101089,0.09299394950695301,0.03537137452886358
AncientThought_s001.265,960,540,1600,38.16945815086365,99.0,0.0008778975374698638,0.0002099320198297,1.4303089886788027e-05,0.0001383530626951,0.08182100472862558,0.013269453086735621,0.00346387832719005,0.15377520452525525,0.1511860429473556,0.11643354649804737,0.0442869090165738
AncientThought_s001.265,1280,720,3400,49.98356556892395,98.7,0.0011496220080852509,0.0002740765512029,1.8730307743194316e-05,0.0001806618319697,0.10682133583133027,0.017323922007283304,0.00452226309484785,0.20076107375612426,0.19738079629128846,0.15200970721090842,0.05781873244751178
AncientThought_s001.265,1920,1080,5800,85.88427305221558,99.0,0.0019753382802009584,0.0004723635017871,3.218352885108516e-05,0.0003113055179038,0.18410367482152223,0.029857309675459614,0.00779399777948715,0.34600626505905074,0.34018044853700985,0.26198460717867034,0.09964901706450364
AncientThought_s001.265,2560,1440,8100,109.23078680038452,98.9,0.002512308096408844,0.0006001624896976,4.093178858458373e-05,0.0003955551697001,0.2339133303596396,0.037935270702969134,0.0099026810800104,0.439619023703492,0.4322170196638882,0.33286512084853137,0.12660927855578955
AncientThought_s001.265,3840,2160,16800,225.007581949234,99.0,0.005175174384832382,0.0012375417007207,8.43169272570003e-05,0.0008155867734622,0.4823318778558928,0.07822294833305425,0.02041943806189155,0.9064992957779128,0.891236281469024,0.6863715657622182,0.2610697346145377
AncientThought_s002.265,640,360,145,28.860349893569943,98.8,0.0006637880475521086,0.0001584112538602,1.0814957805688435e-05,0.0001044125725978,0.061740786192012946,0.010012911337746807,0.0026137856886933,0.1160362434525965,0.11408250465498736,0.08785884167221342,0.033418174095591356
AncientThought_s002.265,960,540,1600,35.30277466773987,99.1,0.000811963817358017,0.0001943613871985,1.3228947674670052e-05,0.0001280832366167,0.07575235066061538,0.012285259349171854,0.0032069628887752503,0.14236971612290125,0.13997259234745307,0.10779768437496806,0.041002154307750234
AncientThought_s002.265,1280,720,3400,45.70975971221924,99.0,0.0010513244733810424,0.0002514036784172,1.712856013552823e-05,0.000165684391187,0.0979845836631037,0.015890807506620516,0.0041481606938838,0.184153194440599,0.18105254907345353,0.13943476514213954,0.05303570099276182
AncientThought_s002.265,1920,1080,5800,67.71724081039429,98.7,0.0015574965386390687,0.0003713162037769,2.537561392619068e-05,0.0002447588515228,0.14472049042204677,0.02347027838039822,0.00612671736231885,0.27198911926657926,0.2674095527533308,0.20594124951976314,0.0783322474884352
AncientThought_s002.265,2560,1440,8100,97.5527892112732,98.9,0.0022437141518592833,0.0005359983807219,3.6555973845040624e-05,0.0003532660367678,0.20890536888636052,0.03387956431479676,0.00884397328191135,0.3926188138787917,0.3860081671832216,0.2972781019078838,0.11307332506645748
AncientThought_s002.265,3840,2160,16800,201.95848870277405,99.0,0.004645045240163803,0.0011107716878652,7.56796419168893e-05,0.0007320404704755,0.43292326534546166,0.07021002710381284,0.018327732849775798,0.8136402613612589,0.7999407438775881,0.6160617473822365,0.23432654398589614
AncientThought_s003.265,640,360,145,29.67510175704956,98.8,0.0006825273404121399,0.0001628833363109,1.1120244604651362e-05,0.0001073602094249,0.06348378032717328,0.010295584215984805,0.00268757504912985,0.11931204384773425,0.11730314936656648,0.09033917040143291,0.034361597155920284
AncientThought_s003.265,960,540,1600,35.112584352493286,99.0,0.0008075894401073456,0.0001931192139387,1.3157759152207973e-05,0.000127272892397,0.07526821363260833,0.012206743647708664,0.0031864670299885504,0.14145982421009776,0.13907802057152044,0.10710874403075149,0.04074010750715159
AncientThought_s003.265,1280,720,3400,44.17291617393494,99.0,0.0010159770720005036,0.0002429510389566,1.6553003479169774e-05,0.0001601139941828,0.09469016743333485,0.015356530254048427,0.0040086921427839,0.1779616360357095,0.1749652398885781,0.13474671998130427,0.05125254625988608
AncientThought_s003.265,1920,1080,5800,63.79697728157044,98.7,0.0014673304774761203,0.0003498200920939,2.3906684954779396e-05,0.000230589421439,0.13634238089359751,0.022111544987768596,0.005772031519549349,0.25624321745878176,0.2519287696562903,0.19401896857757928,0.07379746359464232
AncientThought_s003.265,2560,1440,8100,89.19531846046448,98.9,0.002051492324590683,0.0004900787219855,3.342425702517516e-05,0.0003230013380496,0.19100818189384863,0.030977059218833484,0.008086298912760751,0.35898266385437877,0.3529383596165576,0.27180991118120795,0.10338619039219112
