input_file_name,width,height,bitrate [kb/s],duration [s],average_cpu_utilization [%],cost [$],model_cpu_energy [kWh],code_carbon_ram_energy [kWh],model_cpu_co2 [g],cpu_co2_germany [g],cpu_co2_austria [g],cpu_co2_sweden [g],cpu_co2_poland [g],cpu_co2_south_africa [g],cpu_co2_taiwan [g],cpu_co2_great_britain [g]
AncientThought_s006.265,1920,1080,5800,29.67814326286316,98.0,0.0013948727333545684,0.0004308826725571,2.293605424144971e-05,0.0002800061544347,0.16793652162912973,0.0272353755945467,0.007109564097192151,0.31562155764807576,0.31030733801987154,0.2389783022669816,0.09089829046485823
AncientThought_s006.265,2560,1440,8100,41.38387894630432,98.2,0.001945042310476303,0.0006020588018558,3.1982296460655564e-05,0.0003912033576612,0.23465241802329806,0.03805513343396869,0.0099339702306207,0.4410080723593735,0.4335826804698186,0.3339168629792731,0.12700932140816315
AncientThought_s006.265,3840,2160,16800,77.98268723487854,98.6,0.003665186300039291,0.0011391248831643,6.02659671660112e-05,0.0007400241546538,0.44397392321328594,0.07200218532334346,0.018795560572210948,0.8344089769178498,0.82035977002549,0.6317871383249999,0.2403078868108688
AncientThought_s007.265,640,360,145,14.549182176589966,96.5,0.0006838115622997284,0.0002079994192653,1.1244020018048672e-05,0.0001352732020378,0.08106777365865067,0.013147296626060838,0.00343199041787745,0.15235957461183225,0.14979424844089353,0.11536167791001702,0.04387921082250891
AncientThought_s007.265,960,540,1600,16.849451303482056,97.0,0.0007919242112636566,0.0002421328557685,1.302127146416268e-05,0.0001574300965025,0.09437128053577287,0.015304814258367272,0.00399519212018025,0.17736231685042625,0.1743760116292814,0.1342929351306043,0.05107994369816315
AncientThought_s007.265,1280,720,3400,20.402936935424805,97.8,0.0009589380359649658,0.0002956158862643,1.5767628504192148e-05,0.0001921236286122,0.11521629167151093,0.01868538747762263,0.00487766212336095,0.21653863668859977,0.21289270742467337,0.1639559609193374,0.06236263467317296
AncientThought_s007.265,1920,1080,5800,30.06118369102478,98.1,0.0014128756334781645,0.0004368892029762,2.3231323533414355e-05,0.0002838943648564,0.17027756685997394,0.027615038371453977,0.0072086718491073,0.32002134118006653,0.3146330410100267,0.24230967420067492,0.09216541811118753
AncientThought_s007.265,2560,1440,8100,41.694985151290894,98.4,0.001959664302110672,0.0006078202279832,3.222258507226286e-05,0.0003949064156552,0.23689793385645222,0.03841930357710477,0.0100290337617228,0.44522831699769405,0.43773186751923454,0.33711229394518233,0.1282247422616226
AncientThought_s007.265,3840,2160,16800,78.72505712509155,98.7,0.003700077684879303,0.0011511352797402,6.083953380626554e-05,0.0007477884599581,0.44865497527874293,0.07276134247357847,0.0189937321157133,0.8432065924096964,0.8290092572929006,0.6384484045259083,0.24284158005519302
AncientThought_s008.265,640,360,145,16.023744583129883,96.1,0.0007531159954071045,0.000228130645102,1.2382980298006884e-05,0.0001483969068718,0.0889139189285045,0.014419757859155584,0.003764155644183,0.167105697537215,0.16429208624762365,0.12652695903969674,0.04812606067297608
AncientThought_s008.265,960,540,1600,18.78272819519043,96.9,0.0008827882251739501,0.0002696364980909,1.4515356771691758e-05,0.0001753216944502,0.10509082513092827,0.017043273650162304,0.00444900221849985,0.19750873485158424,0.19418321804179645,0.1495471427536654,0.05688206624309278
AncientThought_s008.265,1280,720,3400,22.595292329788208,98.0,0.0010619787395000457,0.0003280501701213,1.7461898980970148e-05,0.0002131809466361,0.12785755380477667,0.020735504503083837,0.00541282780700145,0.24029674961385225,0.23625079751568953,0.181944825603526,0.06920491713850592
AncientThought_s008.265,1920,1080,5800,32.06242036819458,98.1,0.0015069337573051453,0.0004659738426844,2.477811755428945e-05,0.0003027939594672,0.1816133051862449,0.029453429973009787,0.0076885684042926,0.341325839766323,0.33557882903988207,0.25844074249883536,0.09830106522962989
AncientThought_s008.265,2560,1440,8100,45.19209599494934,98.5,0.002124028511762619,0.0006594698452596,3.492450756007173e-05,0.0004284413156897,0.25702837218992913,0.041683989802450555,0.010881252446783401,0.483061661652657,0.4749282002277886,0.3657584629271057,0.13912065943955645
AncientThought_s008.265,3840,2160,16800,85.29151487350464,98.8,0.004008701199054718,0.0012484150621484,6.591474934883734e-05,0.0008109414936938,0.4865697704723389,0.07891023538663013,0.0205988485254486,0.914464033023703,0.8990669139238727,0.6924022038440564,0.26336356081905626
AncientThought_s009.265,640,360,145,20.29277920722961,96.3,0.0009537606227397916,0.0002895103166898,1.568249699738743e-05,0.000188303966045,0.11283664592984956,0.018299464600767777,0.0047769202253817,0.2120663069752785,0.2084956797361043,0.16056965939408033,0.06107461389168573
AncientThought_s009.265,960,540,1600,23.69495153427124,97.6,0.0011136627221107482,0.0003426114473696,1.8311888274268994e-05,0.0002226896980922,0.1335328116123016,0.021655898569153467,0.0056530888815984,0.250962885198232,0.24673734401400693,0.19002087399736442,0.07227673991801187
AncientThought_s009.265,1280,720,3400,28.86377191543579,98.5,0.0013565972800254822,0.0004211972642474,2.230651539979277e-05,0.0002736418320423,0.16416163374042414,0.02662317707763774,0.0069497548600821,0.3085269960612205,0.30333222980216923,0.2336065326832142,0.08885507287019109
AncientThought_s009.265,1920,1080,5800,40.55944132804871,98.7,0.0019062937424182895,0.0005930691643079,3.13451637581332e-05,0.0003852636404167,0.231148706789004,0.037486913427295175,0.009785641211080349,0.4344231628555367,0.42710864316240593,0.328930985254269,0.1251128824537874
AncientThought_s009.265,2560,1440,8100,57.03059363365173,98.7,0.0026804379007816315,0.0008339140135765,4.407413330719663e-05,0.0005417186866272,0.3250179867914409,0.052710314941481276,0.01375958122401225,0.6108420149447863,0.6005570754440094,0.4625095597798663,0.17592111044740916
AncientThought_s009.265,3840,2160,16800,109.77094101905824,99.0,0.005159234227895737,0.0016099738016128,8.483233536794841e-05,0.0010456953865171,0.6274872891785888,0.10176376071027574,0.0265645677266112,1.179305809681376,1.1594494661281514,0.8929317197194993,0.33963738989856695
AncientThought_s010.265,640,360,145,17.129143238067627,95.7,0.0008050697321891784,0.000242853186353,1.323729185652752e-05,0.0001580078250553,0.09465202938108175,0.015350345154062542,0.0040070775748245,0.1778899590035725,0.17489476970521883,0.13469244848103262,0.051231903437718294
AncientThought_s010.265,960,540,1600,19.729692935943604,96.1,0.0009272955679893493,0.0002808923690583,1.5247167111996589e-05,0.0001827180938171,0.10947780084047243,0.017754738494226714,0.00463472408946195,0.20575366033520476,0.20228932111681905,0.15578993018895965,0.05925658602259054
AncientThought_s010.265,1280,720,3400,23.50058317184448,97.2,0.0011045274090766904,0.0003384083976745,1.8161670716885112e-05,0.0002200037321975,0.13189467299363639,0.02139023080300902,0.00558373856162925,0.24788415129657124,0.2437104477252524,0.18768975756021955,0.0713900715594164
AncientThought_s010.265,1920,1080,5800,32.796284198760986,97.7,0.0015414253573417663,0.0004746958468472,2.5344971849508224e-05,0.0003085251851359,0.1850127063086962,0.030004733319466768,0.0078324814729788,0.347714707815574,0.3418601257044585,0.2632781840576283,0.10014104469114057
AncientThought_s010.265,2560,1440,8100,45.25178527832031,98.2,0.0021268339080810546,0.0006583296761971,3.49710933868144e-05,0.0004277665748333,0.2565839912978197,0.041611921616291694,0.01086243965725215,0.4822264878143757,0.47410708847461147,0.3651260966608166,0.13888013127441323
AncientThought_s010.265,3840,2160,16800,87.65434241294861,98.7,0.0041197540934085845,0.0012817012735048,6.774066677056595e-05,0.0008326056771499,0.49954307134849585,0.08101420132944924,0.0211480710128292,0.9388461828422661,0.9230385338023734,0.7108635688175997,0.27038556448978346
AncientThought_s011.265,640,360,145,16.3576557636261,96.1,0.0007688098208904266,0.0002328845509458,1.264110062604459e-05,0.0001514893270198,0.09076675373112555,0.014720244324365776,0.0038425950906057003,0.1705879335677985,0.1677156907728003,0.12916359406831432,0.04912893672660773
AncientThought_s011.265,960,540,1600,18.92554378509521,97.3,0.0008895005578994749,0.0002728082089318,1.4625648516579303e-05,0.0001773466900456,0.10632699943116905,0.01724375220623086,0.0045013354473747,0.1998320130425435,0.19646737846571796,0.1513062528787996,0.05755116507590431
AncientThought_s011.265,1280,720,3400,22.97798109054565,98.0,0.0010799651112556455,0.0003336062439812,1.7757707058947856e-05,0.0002167915577918,0.1300230335916727,0.021086694671645017,0.0055045030256898,0.244366573716229,0.24025209670712752,0.18502636306807305,0.07037701721986732
AncientThought_s011.265,1920,1080,5800,34.01472210884094,98.2,0.0015986919391155242,0.0004948512164575,2.628689030857487e-05,0.0003215422118746,0.19286826161431062,0.03127872064025115,0.008165045071548749,0.3624785160551187,0.35637535105214285,0.27445685592774094,0.10439298787184677
AncientThought_s011.265,2560,1440,8100,48.32271790504456,98.4,0.0022711677415370945,0.0007044378432379,3.734405992693468e-05,0.0004576794342527,0.27455464940197155,0.0445263420079956,0.01162322441342535,0.5160007201717618,0.5073126534384943,0.3906988388058203,0.14860703334639533
AncientThought_s011.265,3840,2160,16800,95.44314527511597,98.9,0.00448582782793045,0.0013984188248457,7.375997452685424e-05,0.0009083343192129,0.5450337369836116,0.08839172322045528,0.02307391060995405,1.0243417891994753,1.007094623693045,0.7755980407300463,0.29500810459140747
AncientThought_s012.265,640,360,145,15.804614782333374,96.2,0.0007428168947696685,0.0002252450284534,1.2213601011387423e-05,0.0001465119743797,0.08778924983971266,0.01423736284015866,0.0037165429694811,0.1649919833421155,0.16221396132452356,0.12492652390596698,0.047517315794148515
AncientThought_s012.265,960,540,1600,18.506879091262817,96.7,0.0008698233172893524,0.0002651281789814,1.4302283118697971e-05,0.0001724085951158,0.10333370775800066,0.016758310313115993,0.004374614953193101,0.1942063911038755,0.19093647689643822,0.14704671626755897,0.055930998757617846
AncientThought_s012.265,1280,720,3400,22.279428958892822,97.9,0.0010471331610679626,0.0003231342363074,1.7217874982886484e-05,0.0002099972526661,0.12594156860080916,0.020424776519930243,0.0053317148990721,0.2366958280951705,0.23271050584737923,0.17921832581199174,0.0681678599343486
AncientThought_s012.265,1920,1080,5800,31.792241096496586,98.0,0.0014942353315353393,0.0004615762411046,2.4569122386115512e-05,0.0002999516892738,0.17989933997051785,0.029175464906486592,0.0076160079782259,0.3381045966091195,0.33241182296882943,0.25600172272263877,0.09737335452969124
AncientThought_s012.265,2560,1440,8100,44.58567237854004,98.2,0.002095526601791382,0.0006486389670477,3.4456655563280666e-05,0.000421469999151,0.2528070374068411,0.04099938804214004,0.01070254295628705,0.4751280433624403,0.46712816276885194,0.35975138709883064,0.13683579542343774
AncientThought_s012.265,3840,2160,16800,86.11277318000793,98.9,0.004047300339460372,0.0012617115951855,6.654967697194167e-05,0.0008195372049212,0.49175209422354865,0.07975068707901682,0.02081824132056075,0.9242037434733787,0.9086426337994242,0.699776793479758,0.26616857526767446
AncientThought_s013.265,640,360,145,16.67551851272583,95.7,0.000783749370098114,0.0002364217958026,1.2886673910310834e-05,0.0001538233258128,0.09214539491406336,0.01494382767635601,0.0039009596307429,0.1731789654254045,0.17026309661050576,0.13112543849701702,0.04987514800619016
AncientThought_s013.265,960,540,1600,20.03407192230225,97.5,0.0009416013803482056,0.0002893810388776,1.548235494576062e-05,0.000188100713989,0.1127862599025446,0.018291293165721634,0.0047747871414804,0.211971610977842,0.20840257816501825,0.1604979586874889,0.06104734165988703
AncientThought_s013.265,1280,720,3400,25.01030158996582,98.1,0.0011754841747283935,0.0003634830497741,1.932847982135456e-05,0.0002361947137604,0.14166751864945548,0.022975157771137903,0.0059974703212726495,0.26625133395952827,0.26176837634564765,0.20159678648096022,0.07667977837526119
AncientThought_s013.265,1920,1080,5800,36.588155031204224,98.2,0.0017196432864665984,0.0005322898998613,2.8275918193752435e-05,0.00034586910974,0.20745998847094166,0.03364515742039967,0.008782783347711449,0.38990235164840226,0.3833374428834462,0.2952212857105735,0.11229099012490674
AncientThought_s013.265,2560,1440,8100,52.68309378623962,98.4,0.002476105407953262,0.0007680024338616,4.071409826123074e-05,0.0004989781003198,0.2993289485975586,0.0485441538403353,0.0126720401587164,0.562561782803622,0.5530897527859956,0.4259533498804899,0.16201651344338672
AncientThought_s013.265,3840,2160,16800,101.63228917121889,98.9,0.004776717591047287,0.0014891012443012,7.854318887210155e-05,0.0009672366152679,0.5803772099663927,0.09412360781687168,0.024570170530969798,1.090766661450629,1.072401079437581,0.825892777620553,0.314138316662374
AncientThought_s014.265,640,360,145,15.923572063446043,96.3,0.000748407886981964,0.0002271762947718,1.2305749266269288e-05,0.0001477604211715,0.08854196088730905,0.014359434965367526,0.0037484088637347,0.1664066359203435,0.1636047949514913,0.12599765248780959,0.04792473251790098
AncientThought_s014.265,960,540,1600,18.70378804206848,97.2,0.0008790780379772185,0.0002693345478057,1.4454304982730264e-05,0.0001750977221705,0.10497314000727156,0.017024187875885288,0.0044440200387940495,0.19728755626767525,0.19396576351140493,0.14937967357673634,0.05681836731417746
AncientThought_s014.265,1280,720,3400,22.85802435874939,98.0,0.0010743271448612212,0.0003318646499492,1.7665026835796597e-05,0.0002156598105763,0.1293442473177007,0.02097661141553902,0.0054757667241618,0.243090856087789,0.23899785873841553,0.18406043147807505,0.07000961344553332
AncientThought_s014.265,1920,1080,5800,32.60888051986694,98.2,0.0015326173844337463,0.0004743988247482,2.520042462795885e-05,0.0003082527368651,0.18489694194561096,0.029985959047625813,0.0078275806083453,0.3474971391280565,0.3416462202894954,0.26311344817597043,0.10007838540417237
AncientThought_s014.265,2560,1440,8100,46.256388664245605,98.3,0.0021740502672195432,0.0006736300749178,3.5747174469228475e-05,0.0004376857628718,0.2625473216992125,0.04257903431876261,0.0111148962361437,0.49343402987728846,0.4851259256199689,0.3736120803012848,0.14210787788786755
AncientThought_s014.265,3840,2160,16800,89.53018975257874,98.9,0.0042079189183712,0.0013117830765229,6.919058028540064e-05,0.0008520607462507,0.5112674540748002,0.08291562196188497,0.02164442076262785,0.9608811035530243,0.9447024456092418,0.7275476888165134,0.2767315715181434
AncientThought_s015.265,640,360,145,16.075572967529297,95.8,0.0007555519294738769,0.0002281540578206,1.2423044492273334e-05,0.000148436072127,0.08892304403557885,0.014421237738077092,0.0037645419540399,0.1671228473535895,0.16430894730713544,0.12653994431875026,0.048130999781070744
AncientThought_s015.265,960,540,1600,18.94691491127014,97.3,0.0008905050008296966,0.000273116269758,1.4642230927548498e-05,0.0001775469949229,0.1064470661381805,0.017263224217620252,0.004506418451007,0.20005766759773502,0.196689233604053,0.15147711111453077,0.057616153074364754
AncientThought_s015.265,1280,720,3400,22.848763465881348,97.9,0.0010738918828964233,0.0003313916953051,1.7657848304504855e-05,0.0002153635684071,0.12915991324516274,0.020946716740743197,0.00546796297253415,0.24274441681098577,0.2386572525688895,0.18379811900859108,0.06990983972207172
AncientThought_s015.265,1920,1080,5800,32.830780029296875,98.2,0.001543046661376953,0.0004776270516854,2.5371928470915743e-05,0.0003103503707564,0.18615514339438466,0.03019000989194799,0.0078808463528091,0.3498618153595555,0.3439710817221022,0.26490390354101495,0.10075940677846584
AncientThought_s015.265,2560,1440,8100,46.65186429023743,98.4,0.002192637621641159,0.0006800805105421,3.60530409302757e-05,0.0004418544012584,0.2650613789837835,0.04298675560384858,0.011221328423944651,0.49815897397208825,0.489771314342069,0.3771896531594122,0.14346865103644385
AncientThought_s015.265,3840,2160,16800,89.62076091766357,98.6,0.004212175763130188,0.0013091269668861,6.926002176860322e-05,0.0008504647719999,0.5102322353438574,0.08274773369859223,0.02160059495362065,0.9589355032440682,0.9427896039858062,0.7260745440092031,0.2761712430560135
AncientThought_s016.265,640,360,145,15.622172355651855,96.4,0.0007342421007156372,0.0002231077651977,1.2072828055879654e-05,0.0001451064260374,0.08695625148580358,0.014102269991871287,0.0036812781257620497,0.16342643800731524,0.16067477556987694,0.12374114427277436,0.047066442299831465
AncientThought_s016.265,960,540,1600,18.215698719024655,96.6,0.0008561378397941587,0.0002606868883344,1.4077216317539864e-05,0.0001695294525703,0.1016027147283324,0.016477583733470202,0.0043013336575176,0.190953145704948,0.1877380074154904,0.1445834654424666,0.0549940714848778
AncientThought_s016.265,1280,720,3400,21.842405557632446,97.6,0.0010265930612087248,0.0003158250048036,1.6880147915838108e-05,0.0002052790792279,0.1230927956222031,0.01996277217862755,0.0052111125792594,0.23134181601863701,0.2274466409593926,0.17516444328919664,0.06662591663835946
AncientThought_s016.265,1920,1080,5800,31.070828676223755,97.9,0.0014603289477825164,0.0004506420929484,2.40118464679594e-05,0.0002928614806199,0.1756377557266389,0.028484335625113454,0.0074355945336486,0.330095333084703,0.3245374139383394,0.24993737080150635,0.09506670485823956
AncientThought_s016.265,2560,1440,8100,43.67070937156677,98.1,0.0020525233404636383,0.0006346809762001,3.374955088339306e-05,0.0004124216352105,0.24736691047398898,0.04011712670398132,0.01047223610730165,0.46490381506657324,0.457076083026772,0.35200993642498046,0.13389124093754612
AncientThought_s016.265,3840,2160,16800,85.78489232063293,98.7,0.004031889939069748,0.0012543657588216,6.629559495931516e-05,0.0008148480552828,0.4888890545007186,0.0792863690055153,0.020697035020556403,0.9188229183368221,0.9033524073113556,0.69570260898643,0.26461890987140674
