input_file_name,width,height,bitrate [kb/s],duration [s],average_cpu_utilization [%],cost [$],model_cpu_energy [kWh],code_carbon_ram_energy [kWh],model_cpu_co2 [g],cpu_co2_germany [g],cpu_co2_austria [g],cpu_co2_sweden [g],cpu_co2_poland [g],cpu_co2_south_africa [g],cpu_co2_taiwan [g],cpu_co2_great_britain [g]
AncientThought_s000.265,640,360,145,10.042752504348757,89.1,0.0010645317654609681,0.0001988464995861,3.197897639607874e-05,0.000142419318681,0.07750042321368247,0.012568755828004739,0.00328096724317065,0.14565506094681824,0.14320262078525633,0.11028523983294071,0.04194832614185101
AncientThought_s000.265,960,540,1600,13.001339435577393,89.8,0.0013781419801712036,0.0002594489514032,4.140065029806645e-05,0.0001856242042497,0.1011202288093972,0.01639933580327727,0.0042809076981528,0.190046356902844,0.18684648650220453,0.1438968746719998,0.05473291837310007
AncientThought_s000.265,1280,720,3400,16.51253342628479,92.8,0.0017503285431861879,0.0003405251337687,5.258019975206329e-05,0.0002425459907823,0.13271967088635084,0.021524026163629913,0.00561866470718355,0.24943466048557275,0.24523485050242544,0.18886375231646524,0.07183661467795534
AncientThought_s000.265,1920,1080,5800,24.697792768478397,96.3,0.00261796603345871,0.0005285327652454,7.864489948853382e-05,0.0003746286191408,0.20599564525439465,0.03340767520321966,0.0087207906265491,0.3871502505422555,0.3806316797708955,0.29313748492423,0.11149839126822751
AncientThought_s000.265,2560,1440,8100,36.43656396865845,96.8,0.0038622757806777955,0.0007837909760369,0.0001160236592898,0.0005551856299966,0.30548253291038174,0.04954212127699906,0.01293255110460885,0.5741268899470292,0.5644601345759075,0.43471007008446566,0.16534723798645104
AncientThought_s000.265,3840,2160,16800,74.1137146949768,97.4,0.007856053757667542,0.0016041501802868,0.0002360009857465,0.0011353732694425,0.6252175327667803,0.10139565931229481,0.0264684779747322,1.175040007060081,1.155255488169877,0.8897017937415664,0.3384088484496695
AncientThought_s001.265,640,360,145,9.243387460708618,88.1,0.0009797990708351135,0.0001809649856196,2.943358899624343e-05,0.000129815920538,0.0705311031452391,0.01143849513270555,0.0029859222627234,0.132556851966357,0.1303249504770486,0.10036770514927065,0.03817607175800145
AncientThought_s001.265,960,540,1600,11.871050357818604,88.0,0.0012583313379287719,0.0002321449847751,3.7801264154827934e-05,0.0001665568355897,0.09047850781609522,0.014673497579326114,0.00383039224878915,0.17004620134776074,0.16718307986886785,0.12875341218088984,0.04897291907984714
AncientThought_s001.265,1280,720,3400,15.27896809577942,91.4,0.0016195706181526186,0.0003103328186564,4.8651102185927375e-05,0.0002214930791597,0.1209522160713319,0.019615620245906618,0.0051204915078306,0.227318789665813,0.22349135156905073,0.17211833954730585,0.06546729420238973
AncientThought_s001.265,1920,1080,5800,22.761286973953247,95.7,0.0024126964192390443,0.0004840567029794,7.247874968676333e-05,0.000343382374295,0.18866109998622116,0.030596417434156243,0.0079869355991601,0.3545715349324105,0.3486015022623312,0.26846994888994974,0.1021157952993626
AncientThought_s001.265,2560,1440,8100,33.390538930892944,97.0,0.0035393971266746522,0.0007197516169548,0.0001063245404549,0.0005096889891218,0.2805231927081333,0.04549430012168465,0.0118759016797542,0.527218059419391,0.5183411228102818,0.39919224055355595,0.15183760152675635
AncientThought_s001.265,3840,2160,16800,68.03046488761902,97.7,0.007211229278087616,0.0014770169821156,0.000216629155785,0.0010449796670847,0.5756673687795552,0.09335978174455689,0.0243707802049074,1.081914939399677,1.0636983966202513,0.8191905437058646,0.3115890408521368
AncientThought_s002.265,640,360,145,8.655254602432251,89.5,0.0009174569878578186,0.0001721433970928,2.756065595007963e-05,0.0001232174007274,0.0670928890169188,0.010880897224574066,0.0028403660520312,0.126095038370476,0.12397193647299813,0.0954750316125942,0.036315084145035266
AncientThought_s002.265,960,540,1600,10.849568367004396,89.3,0.001150054246902466,0.0002153036567052,3.454839282136211e-05,0.0001541587145579,0.0839146002008517,0.013608985300907851,0.0035525103356358,0.15770992853655902,0.1550545167705282,0.11941279060012155,0.045420100579101154
AncientThought_s002.265,1280,720,3400,13.940531253814695,92.0,0.0014776963129043577,0.0002850064167446,4.439143070604416e-05,0.000203238471877,0.11108125092620785,0.018014780591731592,0.0047026058762859,0.2087672002654195,0.20525212112556943,0.1580716838869738,0.060124478665746245
AncientThought_s002.265,1920,1080,5800,20.51176166534424,96.0,0.0021742467365264894,0.0004375842488606,6.53149302975201e-05,0.0003102887935406,0.17054846099341886,0.027658971063397094,0.0072201401061999,0.3205304622903895,0.31513358988777546,0.2426951640243103,0.09231204383255075
AncientThought_s002.265,2560,1440,8100,29.872583389282227,96.2,0.003166493839263916,0.0006386094493442,9.512363372310092e-05,0.0004527133122525,0.24889803288190196,0.040365438943964646,0.0105370559141793,0.46778142164462655,0.459905238436048,0.35418876584252695,0.1347199850845702
AncientThought_s002.265,3840,2160,16800,61.40904831886292,97.1,0.00650935912179947,0.0013250707981692,0.0001955433773254,0.0009382189462802,0.5164463435864457,0.08375551670094486,0.0218636681697918,0.970614359658939,0.9542718198148522,0.7349173914345926,0.2795347271304442
AncientThought_s003.265,640,360,145,8.854644775390625,89.3,0.0009385923461914063,0.0001757155063205,2.819552589834321e-05,0.000125813106879,0.06848511858841487,0.011106684295341604,0.00289930585428825,0.12871160837976625,0.12654445046848006,0.0974562126930073,0.03706865035419548
AncientThought_s003.265,960,540,1600,10.722633600234984,89.2,0.0011365991616249082,0.0002125464260313,3.4144150344967464e-05,0.0001522080856241,0.08283996954569918,0.01343470534539509,0.00350701602951645,0.15569025706792725,0.15306885114687455,0.11788356153760977,0.04483843979151966
AncientThought_s003.265,1280,720,3400,13.330581426620483,92.2,0.0014130416312217713,0.0002731288016743,4.244904588788482e-05,0.0001947115319458,0.10645195045255842,0.017264016339163045,0.00450662522762595,0.20006684722642476,0.1966982586724417,0.15148406162860864,0.057618796786540874
AncientThought_s003.265,1920,1080,5800,19.157054901123047,95.2,0.002030647819519043,0.0004052781392415,6.100049824101623e-05,0.0002876939193267,0.15795715476937464,0.025616955717889814,0.006687089297484751,0.2968662369943988,0.2918678066104203,0.22477738797681696,0.08549680079082145
AncientThought_s003.265,2560,1440,8100,26.742347955703732,96.0,0.0028346888833045954,0.000570503423055,8.515583152602811e-05,0.0004045417600765,0.22235370913568625,0.036060570532268126,0.0094133064804075,0.4178937573877875,0.41085754850344247,0.31641546101187934,0.12035245128864437
AncientThought_s003.265,3840,2160,16800,51.9730875492096,96.8,0.005509147280216218,0.0011179988610585,0.0001654963045096,0.0007919165171555,0.43574005609755034,0.07066684467607269,0.018446981207465248,0.8189341657253512,0.8051455131056297,0.6200701183145705,0.23585117639746606
AncientThought_s004.265,640,360,145,7.650620460510254,87.1,0.0008109657688140869,0.0001480820093578,2.436148833824935e-05,0.0001063976380785,0.05771496314720255,0.009360017008157608,0.0024433531544037,0.1084700718545885,0.10664372707250896,0.08212998444006983,0.03123913389077256
AncientThought_s004.265,960,540,1600,9.457258939743042,87.2,0.0010024694476127624,0.0001832606621212,3.011449287515149e-05,0.0001316524706327,0.0714258430617377,0.011583601018244183,0.0030238009249998,0.134238435003779,0.13197822017095084,0.10164094472897055,0.03866036384665148
AncientThought_s004.265,1280,720,3400,11.664653778076172,89.4,0.0012364533004760741,0.0002317377883911,3.714395350053356e-05,0.0001659000347471,0.09031980302543123,0.014647759374554113,0.00382367350845315,0.16974792999648075,0.16688983060632384,0.12852757088641384,0.04888701760933914
AncientThought_s004.265,1920,1080,5800,16.90481424331665,94.7,0.0017919103097915649,0.0003557524241871,5.382854213131652e-05,0.0002527114562184,0.13865450732692222,0.02248651781215961,0.005869914999087149,0.26058865071705073,0.25620103748540984,0.1973091882647703,0.07504893848580363
AncientThought_s004.265,2560,1440,8100,23.810513257980347,95.1,0.002523914405345917,0.0005031955135186,7.581938933426187e-05,0.0003572521950602,0.19612045139387438,0.03180614975032151,0.008302725973056901,0.36859071365237456,0.36238463565231177,0.27908481168525356,0.10615328687269468
AncientThought_s004.265,3840,2160,16800,45.0334095954895,96.0,0.0047735414171218874,0.0009607127380371,0.0001433988576893,0.0006812368545632,0.3744377896499597,0.06072505098342837,0.01585176017761215,0.7037220806121758,0.6918732901763849,0.5328353023338266,0.2026703580284099
AncientThought_s005.265,640,360,145,8.228117227554321,88.4,0.0008721804261207581,0.000161636791759,2.6200450937143955e-05,0.0001158955787435,0.06299793958807025,0.010216792212433459,0.0026670070640235,0.11839894996346749,0.11640542953177316,0.08964780562933537,0.03409862819482571
AncientThought_s005.265,960,540,1600,9.836795091629028,90.2,0.001042700279712677,0.0001971730927255,3.1323260135080867e-05,0.000140982249715,0.07684821288976362,0.012462982569357647,0.00325335602997075,0.14442929042142874,0.14199748894448092,0.10935712655288043,0.04159530701955027
AncientThought_s005.265,1280,720,3400,12.216675996780396,91.7,0.001294967655658722,0.0002489487086455,3.890186397734823e-05,0.0001776038033082,0.09702775919458363,0.015735632958967648,0.00410765369265075,0.18235492908282874,0.1792845616762009,0.13807317753251044,0.052517804661340275
AncientThought_s005.265,1920,1080,5800,17.90242290496826,95.7,0.0018976568279266358,0.0003807248604456,5.700508833920907e-05,0.0002700793784002,0.1483875143586726,0.024064983887332303,0.0062819601973524,0.278880960276402,0.2741853536642396,0.21115952572464092,0.0803170820181697
AncientThought_s005.265,2560,1440,8100,25.12846088409424,96.3,0.0026636168537139894,0.0005377490629196,8.001676634958102e-05,0.000381161516659,0.2095876972729141,0.033990222018709715,0.0088728595381734,0.393901188588607,0.38726895014593193,0.29824907402178313,0.11344264606508062
